primary_sta,secondary_sta,orbitNumber_primary,orbitDirection_primary,ascendingNodeDate_primary,startTimeFromAscendingNode_primary,completionTimeFromAscendingNode_primary,dataTakeID_primary,primaryImageSelectionInformation_secondary,normalBaseline_secondary,averageRangeCoregistrationShift_secondary,averageAzimuthCoregistrationShift_secondary,orbitNumber_secondary,orbitDirection_secondary,ascendingNodeDate_secondary,startTimeFromAscendingNode_secondary,completionTimeFromAscendingNode_secondary,dataTakeID_secondary,centerLat_secondary,centerLon_secondary,mean(|coh|),min(|coh|),max(|coh|),median(|coh|),frame,phaseCorrectionMode,date_primary,date_secondary
BIO_S1_STA__1S_20250612T095656_20250612T095716_C_G___M___C___T____F309_01_DGQN7V,BIO_S1_STA__1S_20250609T095656_20250609T095717_C_G___M___C___T____F309_01_DGQN8E,646,ASCENDING,2025-06-12T08:19:23.196Z,5852983,5873762,5297345,Geometry,80.48085846365015,-92.21117353403493,-18.184830937726566,602,ASCENDING,2025-06-12T08:19:23.196Z,5852983,5873762,4936897,-2.221708,-61.557484,0.827303143085399,0.00013475233379140868,0.9999999999999999,0.8999577859283403,309,None,20250612T095656,20250609T095656
BIO_S1_STA__1S_20250612T095656_20250612T095716_C_G___M___C___T____F309_01_DGQN7V,BIO_S1_STA__1S_20250621T095657_20250621T095718_C_G___M___C___T____F309_01_DGQN7N,646,ASCENDING,2025-06-12T08:19:23.196Z,5852983,5873762,5297345,Geometry,593.25281481951,-278.7851824359252,-163.32225464544547,778,ASCENDING,2025-06-12T08:19:23.196Z,5852983,5873762,6378689,-2.221708,-61.557484,0.7206698760223534,0.00012807157846180157,0.9999999999999999,0.7608340205352452,309,None,20250612T095656,20250621T095657
BIO_S1_STA__1S_20250606T095715_20250606T095736_C_G___M___C___T____F310_01_DGQOP6,BIO_S1_STA__1S_20250612T095715_20250612T095735_C_G___M___C___T____F310_01_DGQOPF,558,ASCENDING,2025-06-06T08:19:23.315Z,5872030,5892808,4576449,Geometry,-24.238290366661687,57.67347436605084,40.69788394427664,646,ASCENDING,2025-06-06T08:19:23.315Z,5872030,5892808,5297345,-1.064145,-61.802288,0.741564107399329,0.00037115477263480277,0.9999999999999999,0.8229093033553079,310,None,20250606T095715,20250612T095715
BIO_S1_STA__1S_20250606T095715_20250606T095736_C_G___M___C___T____F310_01_DGQOP6,BIO_S1_STA__1S_20250615T095714_20250615T095735_C_G___M___C___T____F310_01_DGQOPY,558,ASCENDING,2025-06-06T08:19:23.315Z,5872030,5892808,4576449,Geometry,-291.83853547682736,149.53466420154075,94.50986920086024,690,ASCENDING,2025-06-06T08:19:23.315Z,5872030,5892808,5657793,-1.064145,-61.802288,0.6826711381614395,0.00014282053673972183,0.9999999999999999,0.7781122902507869,310,None,20250606T095715,20250615T095714
BIO_S1_STA__1S_20250606T095715_20250606T095736_C_G___M___C___T____F310_01_DGQOP6,BIO_S1_STA__1S_20250618T095714_20250618T095735_C_G___M___C___T____F310_01_DGQOOX,558,ASCENDING,2025-06-06T08:19:23.315Z,5872030,5892808,4576449,Geometry,-352.61844722701846,176.26566659451748,47.18785531364582,734,ASCENDING,2025-06-06T08:19:23.315Z,5872030,5892808,6018241,-1.064145,-61.802288,0.6372217526740336,0.00016724572247960091,0.9999999999999999,0.7224577085920029,310,None,20250606T095715,20250618T095714
BIO_S1_STA__1S_20250606T095715_20250606T095736_C_G___M___C___T____F310_01_DGQOP6,BIO_S1_STA__1S_20250621T095716_20250621T095737_C_G___M___C___T____F310_01_DGQOPP,558,ASCENDING,2025-06-06T08:19:23.315Z,5872030,5892808,4576449,Geometry,571.4104653752192,-221.8066222214622,-79.80739527756056,778,ASCENDING,2025-06-06T08:19:23.315Z,5872030,5892808,6378689,-1.064145,-61.802288,0.5904268064238527,9.985715280285657e-05,0.9999999999999999,0.6374361611651065,310,None,20250606T095715,20250621T095716
BIO_S1_STA__1S_20250612T112032_20250612T112052_C_G___M___C___T____F263_01_DGQMNG,BIO_S1_STA__1S_20250606T112032_20250606T112053_C_G___M___C___T____F263_01_DGQMOH,647,ASCENDING,2025-06-12T09:57:34.056Z,4977974,4998793,5305184,Geometry,-69.12756408812372,6.897074259152279,-436.82077922760305,559,ASCENDING,2025-06-12T09:57:34.056Z,4977974,4998793,4584288,-55.103669,-72.965467,0.2306087631674407,8.125768767392385e-05,0.9999999999999999,0.21255070536057874,263,None,20250612T112032,20250606T112032
BIO_S1_STA__1S_20250612T112032_20250612T112052_C_G___M___C___T____F263_01_DGQMNG,BIO_S1_STA__1S_20250618T112031_20250618T112052_C_G___M___C___T____F263_01_DGQMNV,647,ASCENDING,2025-06-12T09:57:34.056Z,4977974,4998793,5305184,Geometry,-313.24719168649045,103.7293115714709,321.62223160188233,735,ASCENDING,2025-06-12T09:57:34.056Z,4977974,4998793,6026080,-55.103669,-72.965467,0.2289758633346057,5.7720119509666184e-05,0.9999999999999999,0.21126642938500467,263,None,20250612T112032,20250618T112031
BIO_S1_STA__1S_20250606T112051_20250606T112112_C_G___M___C___T____F264_01_DGQRIN,BIO_S1_STA__1S_20250612T112051_20250612T112111_C_G___M___C___T____F264_01_DGQRIU,559,ASCENDING,2025-06-06T09:57:34.185Z,4997143,5017962,4584288,Geometry,67.35211733015127,-10.351305283528484,51.163878895425384,647,ASCENDING,2025-06-06T09:57:34.185Z,4997143,5017962,5305184,-53.961153,-73.400966,0.35083451870708,3.480343091070378e-05,0.9999999999999999,0.25709458032915133,264,None,20250606T112051,20250612T112051
BIO_S1_STA__1S_20250612T112129_20250612T112142_C_G___M___C___T____F266_01_DGQYQD,BIO_S1_STA__1S_20250606T112129_20250606T112142_C_G___M___C___T____F266_01_DGQYR7,647,ASCENDING,2025-06-12T09:57:34.056Z,5035081,5048757,5305184,Geometry,-64.09651866350106,9.19651147083647,25.828402386805156,559,ASCENDING,2025-06-12T09:57:34.056Z,5035081,5048757,4584288,-51.906411,-74.146201,0.49942714350470263,1.995351555438537e-05,0.9999999999999999,0.4396777738202423,266,None,20250612T112129,20250606T112129
BIO_S1_STA__1S_20250612T112129_20250612T112142_C_G___M___C___T____F266_01_DGQYQD,BIO_S1_STA__1S_20250618T112128_20250618T112142_C_G___M___C___T____F266_01_DGQYQW,647,ASCENDING,2025-06-12T09:57:34.056Z,5035081,5048757,5305184,Geometry,-321.94648429747036,107.14952575845315,316.9047233547134,735,ASCENDING,2025-06-12T09:57:34.056Z,5035081,5048757,6026080,-51.906411,-74.146201,0.5074522912100632,1.1639575761029848e-05,0.9999999999999999,0.44130250288681017,266,None,20250612T112129,20250618T112128
BIO_S1_STA__1S_20250612T112129_20250612T112142_C_G___M___C___T____F266_01_DGQYQD,BIO_S1_STA__1S_20250621T112130_20250621T112144_C_G___M___C___T____F266_01_DGQYQO,647,ASCENDING,2025-06-12T09:57:34.056Z,5035081,5048757,5305184,Geometry,298.2281218861379,-154.8208453397753,200.4235559484492,779,ASCENDING,2025-06-12T09:57:34.056Z,5035081,5048757,6386528,-51.906411,-74.146201,0.4917669516980533,4.511110071654939e-05,0.9999999999999999,0.42914210956550003,266,None,20250612T112129,20250621T112130
BIO_S1_STA__1S_20250612T153041_20250612T153102_C_G___M___C___T____F123_01_DGX2OA,BIO_S1_STA__1S_20250606T153041_20250606T153102_C_G___M___C___T____F123_01_DGX2P7,650,DESCENDING,2025-06-12T14:52:06.957Z,2314731,2335484,5327086,Geometry,48.06914597500354,35.52594830164014,1451.8261393981454,562,DESCENDING,2025-06-12T14:52:06.957Z,2314731,2335484,4606190,36.778637,46.633032,0.2543053223212316,2.729411413496859e-05,0.9999999999999999,0.22079732444445196,123,None,20250612T153041,20250606T153041
BIO_S1_STA__1S_20250612T153041_20250612T153102_C_G___M___C___T____F123_01_DGX2OA,BIO_S1_STA__1S_20250609T153041_20250609T153102_C_G___M___C___T____F123_01_DGX2OI,650,DESCENDING,2025-06-12T14:52:06.957Z,2314731,2335484,5327086,Geometry,-40.825480422566876,38.747150624736804,122.48803813971249,606,DESCENDING,2025-06-12T14:52:06.957Z,2314731,2335484,4966638,36.778637,46.633032,0.3122495004062691,3.76420512462761e-05,0.9999999999999999,0.26410293520065065,123,None,20250612T153041,20250609T153041
BIO_S1_STA__1S_20250606T153100_20250606T153121_C_G___M___C___T____F124_01_DGX76Z,BIO_S1_STA__1S_20250615T153059_20250615T153120_C_G___M___C___T____F124_01_DGX77Y,562,DESCENDING,2025-06-06T14:52:07.114Z,2333391,2354145,4606190,Geometry,257.06298743814335,-190.72321760967142,421.5069277436506,694,DESCENDING,2025-06-06T14:52:07.114Z,2333391,2354145,5687534,35.660429,46.253222,0.28851442765749624,7.412495795260976e-05,0.9999999999999999,0.2508298420775571,124,None,20250606T153100,20250615T153059
BIO_S1_STA__1S_20250612T153951_20250612T154012_C_G___M___C___T____F152_01_DGWY18,BIO_S1_STA__1S_20250606T153952_20250606T154012_C_G___M___C___T____F152_01_DGWY1G,650,DESCENDING,2025-06-12T14:52:06.957Z,2865025,2885801,5327615,Geometry,-16.69374345240498,72.84107401748226,27.993727295791388,562,DESCENDING,2025-06-12T14:52:06.957Z,2865025,2885801,4606719,3.456411,38.074661,0.914305729292279,0.00602929212512546,0.9999999999999999,0.9338797252552375,152,None,20250612T153951,20250606T153952
BIO_S1_STA__1S_20250612T153951_20250612T154012_C_G___M___C___T____F152_01_DGWY18,BIO_S1_STA__1S_20250618T153951_20250618T154012_C_G___M___C___T____F152_01_DGWY25,650,DESCENDING,2025-06-12T14:52:06.957Z,2865025,2885801,5327615,Geometry,289.5673855069567,-11.433636682170455,-73.67160122055729,738,DESCENDING,2025-06-12T14:52:06.957Z,2865025,2885801,6048511,3.456411,38.074661,0.7687540179071506,0.0008337735790489175,0.9999999999999999,0.7970834792244785,152,None,20250612T153951,20250618T153951
BIO_S1_STA__1S_20250609T154650_20250609T154711_C_G___M___C___T____F174_01_DGWU75,BIO_S1_STA__1S_20250606T154650_20250606T154711_C_G___M___C___T____F174_01_DGWU7C,606,DESCENDING,2025-06-09T14:52:07.204Z,3283120,3303916,4967605,Geometry,-0.13353202910441242,36.161484459479,2.711089085593267,562,DESCENDING,2025-06-09T14:52:07.204Z,3283120,3303916,4607157,-21.95843,32.726492,0.9536176419463379,0.0017534940987707457,0.9999999999999999,0.9636146990209491,174,None,20250609T154650,20250606T154650
BIO_S1_STA__1S_20250612T154806_20250612T154827_C_G___M___C___T____F178_01_DGWT1F,BIO_S1_STA__1S_20250606T154806_20250606T154827_C_G___M___C___T____F178_01_DGWT1M,650,DESCENDING,2025-06-12T14:52:06.957Z,3359367,3380166,5328053,Geometry,-69.46813165819619,88.14637729040382,231.0738730724815,562,DESCENDING,2025-06-12T14:52:06.957Z,3359367,3380166,4607157,-26.583978,31.733976,0.8897056330494629,0.0006219359828424151,0.9999999999999999,0.9108002298955393,178,None,20250612T154806,20250606T154806
BIO_S1_STA__1S_20250612T154806_20250612T154827_C_G___M___C___T____F178_01_DGWT1F,BIO_S1_STA__1S_20250615T154805_20250615T154826_C_G___M___C___T____F178_01_DGWT16,650,DESCENDING,2025-06-12T14:52:06.957Z,3359367,3380166,5328053,Geometry,243.5757013346602,-132.7246923624959,155.8989226128262,694,DESCENDING,2025-06-12T14:52:06.957Z,3359367,3380166,5688501,-26.583978,31.733976,0.6822808326207564,0.00040880051212997034,0.9999999999999999,0.6721045922844372,178,None,20250612T154806,20250615T154805
BIO_S1_STA__1S_20250612T154844_20250612T154905_C_G___M___C___T____F180_01_DGWVAF,BIO_S1_STA__1S_20250606T154844_20250606T154905_C_G___M___C___T____F180_01_DGWVBS,650,DESCENDING,2025-06-12T14:52:06.957Z,3397389,3418190,5328053,Geometry,-72.69754718737752,88.10368209977088,-57.47568294833626,562,DESCENDING,2025-06-12T14:52:06.957Z,3397389,3418190,4607157,-28.888212,31.22727,0.8139512090367946,0.00040825306475467376,0.9999999999999999,0.8644340967605715,180,None,20250612T154844,20250606T154844
BIO_S1_STA__1S_20250612T154844_20250612T154905_C_G___M___C___T____F180_01_DGWVAF,BIO_S1_STA__1S_20250609T154844_20250609T154905_C_G___M___C___T____F180_01_DGWVBB,650,DESCENDING,2025-06-12T14:52:06.957Z,3397389,3418190,5328053,Geometry,-60.6914748120674,50.00930625740907,-133.7331588814657,606,DESCENDING,2025-06-12T14:52:06.957Z,3397389,3418190,4967605,-28.888212,31.22727,0.7841274621766879,0.00034591209777773657,0.9999999999999999,0.832314306278986,180,None,20250612T154844,20250609T154844
BIO_S1_STA__1S_20250606T171124_20250606T171145_C_G___M___C___T____F131_01_DGWTQT,BIO_S1_STA__1S_20250609T171124_20250609T171145_C_G___M___C___T____F131_01_DGWTR2,563,DESCENDING,2025-06-06T16:30:18.022Z,2466251,2487009,4614513,Geometry,-67.19797664497855,14.157873843308408,2435.7054771814687,607,DESCENDING,2025-06-06T16:30:18.022Z,2466251,2487009,4974961,27.658392,19.291474,0.35841961147751267,2.4135095879566065e-05,0.9999999999999999,0.2954733739868501,131,None,20250606T171124,20250609T171124
BIO_S1_STA__1S_20250612T171318_20250612T171338_C_G___M___C___T____F137_01_DGWXGQ,BIO_S1_STA__1S_20250606T171318_20250606T171339_C_G___M___C___T____F137_01_DGWXHJ,651,DESCENDING,2025-06-12T16:30:17.857Z,2580345,2601108,5335409,Geometry,12.532288871459281,81.15094468901965,-1098.3247944388145,563,DESCENDING,2025-06-12T16:30:17.857Z,2580345,2601108,4614513,20.746882,17.50508,0.9124838290887134,0.00280155127474106,0.9999999999999999,0.9366616559333145,137,None,20250612T171318,20250606T171318
BIO_S1_STA__1S_20250612T171318_20250612T171338_C_G___M___C___T____F137_01_DGWXGQ,BIO_S1_STA__1S_20250609T171318_20250609T171339_C_G___M___C___T____F137_01_DGWXGE,651,DESCENDING,2025-06-12T16:30:17.857Z,2580345,2601108,5335409,Geometry,-45.27444871175416,102.19588918539999,-2164.921341539634,607,DESCENDING,2025-06-12T16:30:17.857Z,2580345,2601108,4974961,20.746882,17.50508,0.827576309282269,0.0007081405410859894,0.9999999999999999,0.8547885664142927,137,None,20250612T171318,20250609T171318
BIO_S1_STA__1S_20250612T171318_20250612T171338_C_G___M___C___T____F137_01_DGWXGQ,BIO_S1_STA__1S_20250621T171319_20250621T171340_C_G___M___C___T____F137_01_DGWXI5,651,DESCENDING,2025-06-12T16:30:17.857Z,2580345,2601108,5335409,Geometry,-561.4223066939501,383.0359387401709,-2422.0124170884324,783,DESCENDING,2025-06-12T16:30:17.857Z,2580345,2601108,6416753,20.746882,17.50508,0.5819165242164349,0.00023034426657924834,0.9999999999999999,0.5980187865171417,137,None,20250612T171318,20250621T171319
BIO_S1_STA__1S_20250606T171706_20250606T171726_C_G___M___C___T____F149_01_DGWTAH,BIO_S1_STA__1S_20250609T171706_20250609T171726_C_G___M___C___T____F149_01_DGWTAY,563,DESCENDING,2025-06-06T16:30:18.022Z,2808064,2828836,4614513,Geometry,-36.86983723822777,-33.32498633174119,-13.149803421004174,607,DESCENDING,2025-06-06T16:30:18.022Z,2808064,2828836,4974961,6.920883,14.283304,0.8558773199702455,0.0033032801311319734,0.9999999999999999,0.9004943712421005,149,None,20250606T171706,20250609T171706
BIO_S1_STA__1S_20250606T171706_20250606T171726_C_G___M___C___T____F149_01_DGWTAH,BIO_S1_STA__1S_20250612T171705_20250612T171726_C_G___M___C___T____F149_01_DGWTA8,563,DESCENDING,2025-06-06T16:30:18.022Z,2808064,2828836,4614513,Geometry,14.178653282584044,-71.30074703897441,-84.6664261267299,651,DESCENDING,2025-06-06T16:30:18.022Z,2808064,2828836,5335409,6.920883,14.283304,0.8738845911290983,0.0024371820759401257,0.9999999999999999,0.8980705185899485,149,None,20250606T171706,20250612T171705
BIO_S1_STA__1S_20250606T171706_20250606T171726_C_G___M___C___T____F149_01_DGWTAH,BIO_S1_STA__1S_20250618T171705_20250618T171726_C_G___M___C___T____F149_01_DGWT9Y,563,DESCENDING,2025-06-06T16:30:18.022Z,2808064,2828836,4614513,Geometry,290.5257783883324,-73.91571785924745,7.272827430326532,739,DESCENDING,2025-06-06T16:30:18.022Z,2808064,2828836,6056305,6.920883,14.283304,0.7811518516502034,0.0006478199986341566,0.9999999999999999,0.8139610327935662,149,None,20250606T171706,20250618T171705
BIO_S1_STA__1S_20250606T171841_20250606T171901_C_G___M___C___T____F154_01_DGX86Q,BIO_S1_STA__1S_20250609T171841_20250609T171901_C_G___M___C___T____F154_01_DGX87J,563,DESCENDING,2025-06-06T16:30:18.022Z,2903033,2923810,4614513,Geometry,-27.523999170955793,-18.613387959732872,-13.699910720359346,607,DESCENDING,2025-06-06T16:30:18.022Z,2903033,2923810,4974961,1.146085,13.030334,0.23676132904272004,4.1950280780951654e-05,0.9999999999999999,0.2160018798937231,154,None,20250606T171841,20250609T171841
BIO_S1_STA__1S_20250606T171841_20250606T171901_C_G___M___C___T____F154_01_DGX86Q,BIO_S1_STA__1S_20250612T171840_20250612T171901_C_G___M___C___T____F154_01_DGX865,563,DESCENDING,2025-06-06T16:30:18.022Z,2903033,2923810,4614513,Geometry,25.199294846103676,-110.67827176862326,-25.254712568221983,651,DESCENDING,2025-06-06T16:30:18.022Z,2903033,2923810,5335409,1.146085,13.030334,0.743736922117627,0.0006551992857793982,0.9999999999999999,0.7785821267387343,154,None,20250606T171841,20250612T171840
BIO_S1_STA__1S_20250612T171937_20250612T171958_C_G___M___C___T____F157_01_DGWYZD,BIO_S1_STA__1S_20250606T171937_20250606T171958_C_G___M___C___T____F157_01_DGWYZN,651,DESCENDING,2025-06-12T16:30:17.857Z,2959933,2980712,5335409,Geometry,-31.665058002526578,103.35105968567296,14.003291880409371,563,DESCENDING,2025-06-12T16:30:17.857Z,2959933,2980712,4614513,-2.316355,12.298107,0.7039939080521005,0.00011685710422762372,0.9999999999999999,0.780255107559264,157,None,20250612T171937,20250606T171937
BIO_S1_STA__1S_20250612T171937_20250612T171958_C_G___M___C___T____F157_01_DGWYZD,BIO_S1_STA__1S_20250609T171938_20250609T171958_C_G___M___C___T____F157_01_DGWYZ3,651,DESCENDING,2025-06-12T16:30:17.857Z,2959933,2980712,5335409,Geometry,-53.472158754869696,125.67016197530384,-1583.4013590066738,607,DESCENDING,2025-06-12T16:30:17.857Z,2959933,2980712,4974961,-2.316355,12.298107,0.30828350101014795,1.234963040422962e-05,0.9999999999999999,0.2829186901011582,157,None,20250612T171937,20250609T171938
BIO_S1_STA__1S_20250612T171937_20250612T171958_C_G___M___C___T____F157_01_DGWYZD,BIO_S1_STA__1S_20250615T171937_20250615T171957_C_G___M___C___T____F157_01_DGWYZW,651,DESCENDING,2025-06-12T16:30:17.857Z,2959933,2980712,5335409,Geometry,329.2749269960547,-157.6881284579566,184.99388262137904,695,DESCENDING,2025-06-12T16:30:17.857Z,2959933,2980712,5695857,-2.316355,12.298107,0.7316427122324629,0.00045336201585541297,0.9999999999999999,0.7540205697400132,157,None,20250612T171937,20250615T171937
BIO_S1_STA__1S_20250606T172054_20250606T172100_C_G___M___C___T____F161_01_DGWYNK,BIO_S1_STA__1S_20250609T172054_20250609T172100_C_G___M___C___T____F161_01_DGWYNH,563,DESCENDING,2025-06-06T16:30:18.022Z,3036104,3042807,4614513,Geometry,-14.787196280857568,-30.339889839042062,828.1771474008402,607,DESCENDING,2025-06-06T16:30:18.022Z,3036104,3042807,4974961,-6.518815,11.410043,0.29998586070995714,0.00011012329698009979,0.9999999999999999,0.2323438579304672,161,None,20250606T172054,20250609T172054
BIO_S1_STA__1S_20250606T221058_20250606T221121_C_G___M___C___T____F147_01_DGQUKP,BIO_S1_STA__1S_20250609T221058_20250609T221121_C_G___M___C___T____F147_01_DGQULI,566,DESCENDING,2025-06-06T21:24:50.619Z,2767991,2791014,4639428,Geometry,-7.413671053613777,-31.568698538822762,565.4428718130674,610,DESCENDING,2025-06-06T21:24:50.619Z,2767991,2791014,4999876,9.294056,-58.843359,0.2346351190289021,6.116423271571179e-05,0.9999999999999999,0.21209885740788717,147,None,20250606T221058,20250609T221058
BIO_S1_STA__1S_20250606T221058_20250606T221121_C_G___M___C___T____F147_01_DGQUKP,BIO_S1_STA__1S_20250612T221058_20250612T221121_C_G___M___C___T____F147_01_DGQUL8,566,DESCENDING,2025-06-06T21:24:50.619Z,2767991,2791014,4639428,Geometry,23.60719912734764,-70.73050492116973,44.766817321051775,654,DESCENDING,2025-06-06T21:24:50.619Z,2767991,2791014,5360324,9.294056,-58.843359,0.2366963184173199,8.345000237600926e-05,0.9999999999999999,0.2141861503018292,147,None,20250606T221058,20250612T221058
BIO_S1_STA__1S_20250606T221058_20250606T221121_C_G___M___C___T____F147_01_DGQUKP,BIO_S1_STA__1S_20250621T221100_20250621T221123_C_G___M___C___T____F147_01_DGQUKF,566,DESCENDING,2025-06-06T21:24:50.619Z,2767991,2791014,4639428,Geometry,-641.2086612185843,282.3335574067669,896.6749283163922,786,DESCENDING,2025-06-06T21:24:50.619Z,2767991,2791014,6441668,9.294056,-58.843359,0.22944939408167456,2.949783175923008e-05,0.9999999999999999,0.20674072456575593,147,None,20250606T221058,20250621T221100
BIO_S1_STA__1S_20250612T221119_20250612T221140_C_G___M___C___T____F148_01_DGR8TA,BIO_S1_STA__1S_20250606T221119_20250606T221140_C_G___M___C___T____F148_01_DGR8U9,654,DESCENDING,2025-06-12T21:24:50.428Z,2789261,2810032,5360324,Geometry,-25.761211331498167,64.35100620295255,-11.15624582104601,566,DESCENDING,2025-06-12T21:24:50.428Z,2789261,2810032,4639428,8.067299,-59.113508,0.4259607136669892,3.961165474528593e-05,0.9999999999999999,0.3483546361949911,148,None,20250612T221119,20250606T221119
BIO_S1_STA__1S_20250612T221119_20250612T221140_C_G___M___C___T____F148_01_DGR8TA,BIO_S1_STA__1S_20250609T221119_20250609T221140_C_G___M___C___T____F148_01_DGR8TS,654,DESCENDING,2025-06-12T21:24:50.428Z,2789261,2810032,5360324,Geometry,-31.18932702423552,37.06872163023777,161.8421739094147,610,DESCENDING,2025-06-12T21:24:50.428Z,2789261,2810032,4999876,8.067299,-59.113508,0.4687240358634796,6.117950487609807e-05,0.9999999999999999,0.37595095657320166,148,None,20250612T221119,20250609T221119
